ALL, -, -,15867.8500, 0.1315, 8442.8660
ALL, -, -,15547.2800, 0.1347, 8532.4220
https://cdn.admeira.ch/prod/tagmanager/blick.ch_de/1.7.2/atm.js, false, false, 14830.9600, 0.1315, 7517.5810
https://browser.sentry-cdn.com/5.6.2/bundle.min.js, false, false, 16062.0100, 0.1345, 8312.3390
https://www.blick.ch/assets/dist/js/npm.core-js-fa64fd844f079ed4ac6b.js, undefined, undefined, 4979.1100, 0.0042, 1553.2330
https://www.blick.ch/assets/dist/js/npm.react-1a801eaf54c263ef6fce.js, undefined, undefined, 5501.2350, 0.0042, 1634.7800
https://www.blick.ch/assets/dist/js/npm.regenerator-runtime-e47ee341668e3b26126b.js, undefined, undefined, 5937.2250, 0.0042, 2409.4720
ALL, -, -,15058.9350, 0.1469, 8181.3830
https://cdn.admeira.ch/prod/tagmanager/blick.ch_de/1.7.2/atm.js, false, false, 14800.1600, 0.1454, 7087.5550
https://browser.sentry-cdn.com/5.6.2/bundle.min.js, false, false, 15151.7850, 0.1469, 7972.9210
https://www.blick.ch/assets/dist/js/npm.core-js-fa64fd844f079ed4ac6b.js, undefined, undefined, 4456.8350, 0.0030, 2234.6060
https://www.blick.ch/assets/dist/js/npm.react-1a801eaf54c263ef6fce.js, undefined, undefined, 5472.6250, 0.0030, 2246.9090
https://www.blick.ch/assets/dist/js/npm.regenerator-runtime-e47ee341668e3b26126b.js, undefined, undefined, 5142.8400, 0.0030, 2233.2390
ALL, -, -,18113.8500, 0.1472, 9219.9190
https://cdn.admeira.ch/prod/tagmanager/blick.ch_de/1.7.2/atm.js, false, false, 15735.9500, 0.1452, 7644.3080
ALL, -, -,23665.9100, 0.0009, 8853.4430
ALL, -, -,24700.0650, 0.1197, 8869.2650
ALL, -, -,22765.7800, 0.1302, 7674.4500
https://cdn.admeira.ch/prod/tagmanager/blick.ch_de/1.7.2/atm.js, false, false, 23229.7800, 0.1319, 8012.4560
https://browser.sentry-cdn.com/5.6.2/bundle.min.js, false, false, 30089.5450, 0.1311, 11096.6420
https://www.blick.ch/assets/dist/js/npm.core-js-fa64fd844f079ed4ac6b.js, undefined, undefined, 4022.4050, 0.0104, 2841.1590
https://www.blick.ch/assets/dist/js/npm.react-1a801eaf54c263ef6fce.js, undefined, undefined, 4218.2150, 0.0114, 2990.9930
https://www.blick.ch/assets/dist/js/npm.regenerator-runtime-e47ee341668e3b26126b.js, undefined, undefined, 6404.5300, 0.0114, 2948.7560
https://www.blick.ch/assets/dist/js/npm.html-to-react-19ff49fcabbc782c38b9.js, undefined, undefined, 4040.7200, 0.0104, 3042.7650
https://www.blick.ch/assets/dist/js/npm.i18next-1b2938f102a98ef5a956.js, undefined, undefined, 6041.4550, 0.0104, 3280.9770
https://www.blick.ch/assets/dist/js/npm.jstat-d56d6a3fb46fc39fdfd0.js, undefined, undefined, 5238.3550, 0.0104, 3336.4140
https://www.blick.ch/assets/dist/js/npm.lodash.isequal-dacfc5320142defb392e.js, undefined, undefined, 5693.3750, 0.0104, 3049.5470
https://www.blick.ch/assets/dist/js/npm.mobile-detect-9ebb05be89d1f0f0f81e.js, undefined, undefined, 5618.9400, 0.0114, 2991.3820
https://www.blick.ch/assets/dist/js/npm.moment-0d616dc8776fcfe5af7f.js, undefined, undefined, 5397.0700, 0.0831, 3170.4840
https://www.blick.ch/assets/dist/js/npm.moment-duration-format-21f79d6576c156e39e60.js, undefined, undefined, 3927.0100, 0.0114, 2950.7680
https://www.blick.ch/assets/dist/js/npm.moment-timezone-453338c2f573f9abf00f.js, undefined, undefined, 5837.2400, 0.0104, 2986.1770
https://www.blick.ch/assets/dist/js/npm.node-libs-browser-343ddbaebcb485d53814.js, undefined, undefined, 4267.5600, 0.1234, 3469.9630
https://www.blick.ch/assets/dist/js/npm.picturefill-20443fb282527205dc08.js, undefined, undefined, 3873.7950, 0.0104, 3110.6690
https://www.blick.ch/assets/dist/js/npm.ramda-750004b6b3ed53872d87.js, undefined, undefined, 6033.2050, 0.1244, 3088.6030
https://www.blick.ch/assets/dist/js/npm.react-dom-b4ee15d4b0cf7ae0bb09.js, undefined, undefined, 6500.1200, 0.0114, 3077.7120
https://www.blick.ch/assets/dist/js/npm.react-helmet-eba0f286d0840c4162b5.js, undefined, undefined, 4052.5000, 0.0139, 3453.6140
https://www.blick.ch/assets/dist/js/npm.react-redux-f5ca0c7d8589b123266c.js, undefined, undefined, 5777.4900, 0.0114, 2297.3620
https://www.blick.ch/assets/dist/js/npm.redux-saga-49784da900395fff15ed.js, undefined, undefined, 5905.2350, 0.0104, 3147.7900
https://www.blick.ch/assets/dist/js/npm.ringier-components-42b51a51ca8713c41351.js, undefined, undefined, 3851.5600, 0.0104, 2768.8900
https://www.blick.ch/assets/dist/js/npm.router5-fc05c739ad60dad1f6dc.js, undefined, undefined, 5120.5150, 0.0114, 3678.1810
https://www.blick.ch/assets/dist/js/npm.scrbbl-20ba3d5e42e54e6ffd42.js, undefined, undefined, 4498.3550, 0.0114, 3037.5960
https://www.blick.ch/assets/dist/js/npm.superagent-8f6d32711e0978c79611.js, undefined, undefined, 6093.6800, 0.0114, 4728.5320
https://www.blick.ch/assets/dist/js/vendors-26a980a470d048564c9c.js, undefined, undefined, 5333.9150, 0.0104, 2482.9800
https://www.blick.ch/assets/dist/js/sig-4108d38d7674731c0483.js, undefined, undefined, 29229.0550, 0.1302, 8481.6790
https://www.blick.ch/assets/dist/js/main-342ba7b1c2ddebbf222f.js, undefined, undefined, 4240.7650, 0.0831, 3452.7350
https://acdn.adnxs.com/ast/static/0.30.0/ast.js, true, false, 28537.9950, 0.1207, 9058.9440
https://www.googletagmanager.com/gtm.js?id=GTM-T3MW3GR, true, false, 28354.0050, 0.1202, 6447.9830
https://www.blick.ch/assets/dist/js/modal-e73310463a5ff6954951.js, undefined, undefined, 23530.9600, 0.1311, 8662.3750
https://www.google-analytics.com/analytics.js, true, false, 22423.3050, 0.1311, 8534.3870
https://lib.onet.pl/s.csr/build/dlApi/dl.boot.min.js, undefined, undefined, 23047.2350, 0.1311, 8539.4860
https://connect.facebook.net/en_US/fbevents.js, true, false, 24189.1550, 0.1197, 8893.8140
https://player.h-cdn.com/loader.js?customer=ringier_ch, undefined, undefined, 27702.8250, 0.1302, 8827.3910
https://blickonl-ssl.wemfbox.ch/2004/01/survey.js, undefined, undefined, 22940.8700, 0.1207, 9655.3950
https://tags.p.tdf.ringier.ch/pixel/rp2-latest.js, true, false, 24924.3550, 0.1311, 10244.3200
https://tr1.admeira.ch/tr1.admeira.ch/v1/tagger.js, true, false, 25227.2750, 0.1302, 9829.5120
https://players.brightcove.net/4772533039001/n1X2gMGxU_default/index.min.js, true, false, 27430.7800, 0.1311, 9120.6390
https://www.blick.ch/assets/dist/js/modalMsg-987fc26629aae598db36.js, undefined, undefined, 24021.8600, 0.1197, 8304.5540
https://cdn3.optimizely.com/js/geo2.js?cb=1592242527589, undefined, undefined, 23259.9850, 0.1311, 9246.5970
https://players.brightcove.net/videojs-ima3/3.4.2/videojs.ima3.min.js, true, false, 25045.0100, 0.1301, 8019.4770
https://imasdk.googleapis.com/js/sdkloader/ima3.js, undefined, undefined, 27292.8100, 0.2708, 10389.7330
https://s0.2mdn.net/instream/video/client.js, true, false, 26054.5550, 0.2808, 9932.0940
https://adservice.google.com/adsid/integrator.js?domain=www.blick.ch, true, false, 26966.1500, 0.1302, 10287.8030
https://player.h-cdn.com/loader.js?customer=ringier_ch&no_conf=true&md5=1174312-fd7c01c8, true, false, 25110.3200, 0.1207, 9103.3490
https://player.h-cdn.com/config.js?customer=ringier_ch&md5=83678-4e584284, true, false, 25039.6700, 0.1197, 7634.6440
ALL, -, -,26408.0650, 0.0448, 10222.2980
https://cdn.admeira.ch/prod/tagmanager/blick.ch_de/1.7.2/atm.js, false, false, 24599.6400, 0.1197, 8346.2280
https://browser.sentry-cdn.com/5.6.2/bundle.min.js, false, false, 25213.9500, 0.1302, 9321.7330
https://www.blick.ch/assets/dist/js/npm.core-js-fa64fd844f079ed4ac6b.js, undefined, undefined, 5838.1900, 0.0104, 2704.1720
https://www.blick.ch/assets/dist/js/npm.react-1a801eaf54c263ef6fce.js, undefined, undefined, 6398.0800, 0.0104, 3023.9650
https://www.blick.ch/assets/dist/js/npm.regenerator-runtime-e47ee341668e3b26126b.js, undefined, undefined, 4638.8000, 0.0104, 2822.7920
https://www.blick.ch/assets/dist/js/npm.html-to-react-19ff49fcabbc782c38b9.js, undefined, undefined, 5649.6600, 0.0104, 3892.2980
https://www.blick.ch/assets/dist/js/npm.i18next-1b2938f102a98ef5a956.js, undefined, undefined, 4805.5850, 0.0114, 3627.0180
https://www.blick.ch/assets/dist/js/npm.jstat-d56d6a3fb46fc39fdfd0.js, undefined, undefined, 4846.0850, 0.0104, 3477.8110
https://www.blick.ch/assets/dist/js/npm.lodash.isequal-dacfc5320142defb392e.js, undefined, undefined, 7811.3400, 0.0104, 4226.7970
https://www.blick.ch/assets/dist/js/npm.mobile-detect-9ebb05be89d1f0f0f81e.js, undefined, undefined, 5327.0350, 0.0104, 4013.7730
https://www.blick.ch/assets/dist/js/npm.moment-0d616dc8776fcfe5af7f.js, undefined, undefined, 4849.7150, 0.0726, 4205.0680
